date,Ticker,shifted_prices,Close,ema_20,ema_200,ema_50
2024-08-07 00:00:00-04:00,EXPD,124.82,116.93,122.01632950668689,120.0952443074334,121.89187605832316
2024-08-08 00:00:00-04:00,EXPD,126.48,119.12,121.74048860128813,120.08554038397637,121.78317503642815
2024-08-09 00:00:00-04:00,EXPD,123.13,119.08,121.48710873449879,120.07553500702139,121.6771681722545
2024-08-12 00:00:00-04:00,EXPD,121.29,119.11,121.2607174264513,120.06592769351869,121.57649491059746
2024-08-13 00:00:00-04:00,EXPD,116.1,119.29,121.07303005250355,120.05820701995134,121.48682844351521
2024-08-14 00:00:00-04:00,EXPD,116.93,119.33,120.90702719036035,120.05096117895681,121.40224693592639
2024-08-15 00:00:00-04:00,EXPD,119.12,119.44,120.76731031508794,120.0448819632458,121.32529607569398
2024-08-16 00:00:00-04:00,EXPD,119.08,120.06,120.6999474279367,120.04503239147222,121.2756766217452
2024-08-19 00:00:00-04:00,EXPD,119.11,121.3,120.75709529194273,120.05751963135808,121.27663047971599
2024-08-20 00:00:00-04:00,EXPD,119.29,119.94,120.67927669271009,120.05635028179233,121.2242135981585
2024-08-21 00:00:00-04:00,EXPD,119.33,122.27,120.83077415054723,120.07837664714764,121.26522482960327
2024-08-22 00:00:00-04:00,EXPD,119.44,123.0,121.03736708859034,120.1074475262805,121.33325522844235
2024-08-23 00:00:00-04:00,EXPD,120.06,123.05,121.2290464134865,120.13672665537224,121.40057855281717
2024-08-26 00:00:00-04:00,EXPD,121.3,122.74,121.37294675505922,120.16262987273173,121.45310488407924
2024-08-27 00:00:00-04:00,EXPD,119.94,122.3,121.46123754029168,120.18389723718217,121.4863164572526
2024-08-28 00:00:00-04:00,EXPD,122.27,122.6,121.56969110788295,120.2079380606928,121.52999032167406
2024-08-29 00:00:00-04:00,EXPD,123.0,122.17,121.62686338332267,120.22746106506402,121.55508874043194
2024-08-30 00:00:00-04:00,EXPD,123.05,123.41,121.79668591824432,120.25912811914299,121.62783035845422
2024-09-03 00:00:00-04:00,EXPD,122.74,123.36,121.94557297364962,120.28998256571869,121.69575857969132
2024-09-04 00:00:00-04:00,EXPD,122.3,125.2,122.25551840473061,120.33883846058717,121.83317981186029
2024-09-05 00:00:00-04:00,EXPD,122.6,122.53,122.28165950904199,120.36064106296939,121.86050609374813
2024-09-06 00:00:00-04:00,EXPD,122.17,121.0,122.15959669865704,120.36700284343736,121.8267607567384
2024-09-09 00:00:00-04:00,EXPD,123.41,122.53,122.19487320354685,120.38852520320415,121.85433876627806
2024-09-10 00:00:00-04:00,EXPD,123.36,121.76,122.15345670797096,120.40217171859516,121.85063920681618
2024-09-11 00:00:00-04:00,EXPD,125.2,122.87,122.22169892625944,120.42672722388278,121.89061413988222
2024-09-12 00:00:00-04:00,EXPD,122.53,121.06,122.11106093328235,120.4330284455357,121.85804103635743
2024-09-13 00:00:00-04:00,EXPD,121.0,120.78,121.9842932253507,120.43648089881395,121.8157649172846
2024-09-16 00:00:00-04:00,EXPD,122.53,121.08,121.89817006103158,120.44288407395014,121.78691139111658
2024-09-17 00:00:00-04:00,EXPD,121.76,123.7,122.0697729123619,120.47529318764218,121.86193447381788
2024-09-18 00:00:00-04:00,EXPD,122.87,123.39,122.19550882547028,120.5042952454766,121.92185861209954
2024-09-19 00:00:00-04:00,EXPD,121.06,125.65,122.52450798494931,120.55549628781017,122.06806023515446
2024-09-20 00:00:00-04:00,EXPD,120.78,123.18,122.58693579590651,120.58161075260809,122.1116657161288
2024-09-23 00:00:00-04:00,EXPD,121.08,125.51,122.86532286296304,120.63064945158712,122.244933727261
2024-09-24 00:00:00-04:00,EXPD,123.7,128.1,123.36386354268085,120.70497134759123,122.47454416932919
2024-09-25 00:00:00-04:00,EXPD,123.39,127.06,123.715876538616,120.7682054635356,122.6543659666104
2024-09-26 00:00:00-04:00,EXPD,125.65,127.72,124.09722163017638,120.83737754847554,122.85301828164529
2024-09-27 00:00:00-04:00,EXPD,123.18,128.93,124.55748623682625,120.91790115495839,123.09133129020823
2024-09-30 00:00:00-04:00,EXPD,125.51,131.4,125.20915421427136,121.02220064595383,123.41716143569026
2024-10-01 00:00:00-04:00,EXPD,128.1,128.26,125.49971095576933,121.0942185499742,123.60707667350633
2024-10-02 00:00:00-04:00,EXPD,127.06,125.69,125.51783372188653,121.13994771863118,123.68875994121197
2024-10-03 00:00:00-04:00,EXPD,127.72,122.57,125.23708765313543,121.1541770945652,123.64488700234091
2024-10-04 00:00:00-04:00,EXPD,128.93,120.44,124.78022216236063,121.14707085481828,123.51920515911186
2024-10-07 00:00:00-04:00,EXPD,131.4,119.87,124.31258195642152,121.13436368213353,123.37609907444082
2024-10-08 00:00:00-04:00,EXPD,128.26,121.41,124.03614557961947,121.13710633206254,123.29899714995294
2024-10-09 00:00:00-04:00,EXPD,125.69,121.26,123.77175076251285,121.13832915462909,123.21903647740577
2024-10-10 00:00:00-04:00,EXPD,122.57,121.37,123.54301259465448,121.1406343371701,123.1465252429977
2024-10-11 00:00:00-04:00,EXPD,120.44,123.02,123.49320187135406,121.15933449301916,123.1415634687625
2024-10-14 00:00:00-04:00,EXPD,119.87,122.09,123.35956359789176,121.16859484632246,123.10032568567378
2024-10-15 00:00:00-04:00,EXPD,121.41,121.35,123.16817658856874,121.17039987272722,123.03168546270618
2024-10-16 00:00:00-04:00,EXPD,121.26,121.77,123.03501691346696,121.17636604314785,122.98220760142358
2024-10-17 00:00:00-04:00,EXPD,121.37,121.15,122.85549149313678,121.17610369445981,122.91035632293638
2024-10-18 00:00:00-04:00,EXPD,123.02,120.5,122.6311589699809,121.16937629451495,122.81583254556632
2024-10-21 00:00:00-04:00,EXPD,122.09,120.24,122.40342954426843,121.16012876919639,122.71481950456372
2024-10-22 00:00:00-04:00,EXPD,121.35,120.2,122.19357911148097,121.15057524910489,122.61619913183574
2024-10-23 00:00:00-04:00,EXPD,121.77,119.5,121.9370477675304,121.13415161478544,122.49399524431277
2024-10-24 00:00:00-04:00,EXPD,121.15,119.58,121.7125670277656,121.11868741961345,122.3797209210064
2024-10-25 00:00:00-04:00,EXPD,120.5,119.84,121.53422731083555,121.10596416170685,122.2801240221434
2024-10-28 00:00:00-04:00,EXPD,120.24,120.08,121.39572947170835,121.0957555630829,122.19384464872601
2024-10-29 00:00:00-04:00,EXPD,120.2,119.62,121.22661237916469,121.08107142812686,122.09290956446225
2024-10-30 00:00:00-04:00,EXPD,119.5,119.55,121.06693500972044,121.06583688655347,121.99318762075785
2024-10-31 00:00:00-04:00,EXPD,119.58,119.0,120.87008405641373,121.0452812956425,121.87580771406147
2024-11-01 00:00:00-04:00,EXPD,119.84,119.06,120.69769509866005,121.02552725289979,121.76538388213748
2024-11-04 00:00:00-05:00,EXPD,120.08,120.39,120.66839080354957,121.0192035986421,121.71144725930857
2024-11-05 00:00:00-05:00,EXPD,119.62,122.02,120.7971154889258,121.02916177178994,121.72354736678668
2024-11-06 00:00:00-05:00,EXPD,119.55,119.41,120.66500925188524,121.01305070938407,121.63282001906956
2024-11-07 00:00:00-05:00,EXPD,119.0,119.99,120.6007226564676,121.00287110033548,121.56839570459624
2024-11-08 00:00:00-05:00,EXPD,119.06,120.06,120.54922526061354,120.9934892983421,121.50924293186698
2024-11-11 00:00:00-05:00,EXPD,120.39,119.54,120.45310856912654,120.97902671825909,121.43201771885259
2024-11-12 00:00:00-05:00,EXPD,122.02,118.75,120.29090775301925,120.95684734792816,121.3268405534074
2024-11-13 00:00:00-05:00,EXPD,119.41,119.5,120.21558320511267,120.94235135441645,121.25519974739142
2024-11-14 00:00:00-05:00,EXPD,119.99,120.96,120.28648004272098,120.94252696283021,121.24362328670941
2024-11-15 00:00:00-05:00,EXPD,120.06,120.16,120.27443432436661,120.93474062489162,121.20112825585807
2024-11-18 00:00:00-05:00,EXPD,119.54,120.33,120.27972629347455,120.92872330524096,121.16696636347147
2024-11-19 00:00:00-05:00,EXPD,118.75,118.03,120.06546664647698,120.89988028727838,121.04394807470788
2024-11-20 00:00:00-05:00,EXPD,119.5,118.93,119.95732696586012,120.88027948839999,120.96104815020954
2024-11-21 00:00:00-05:00,EXPD,120.96,120.7,120.0280577310163,120.87848566264478,120.95081096784838
2024-11-22 00:00:00-05:00,EXPD,120.16,121.32,120.15109985187189,120.8828788401309,120.96528896910924
2024-11-25 00:00:00-05:00,EXPD,120.33,122.39,120.3643284374079,120.89787507057737,121.02115998992849
2024-11-26 00:00:00-05:00,EXPD,118.03,121.65,120.48677334813097,120.90535890072088,121.04582038248031
2024-11-27 00:00:00-05:00,EXPD,118.93,121.25,120.55946160068993,120.90878816539033,121.05382742630462
2024-11-29 00:00:00-05:00,EXPD,120.7,121.64,120.66237001967184,120.9160639050382,121.07681458605738
2024-12-02 00:00:00-05:00,EXPD,121.32,121.47,120.73928716065548,120.92157570697812,121.09223362189827
2024-12-03 00:00:00-05:00,EXPD,122.39,121.08,120.77173600249782,120.92315206810272,121.09175387201991
2024-12-04 00:00:00-05:00,EXPD,121.65,121.2,120.81252304987898,120.92590677389275,121.09599881821521
2024-12-05 00:00:00-05:00,EXPD,121.25,120.45,120.7779970451286,120.92117138310775,121.07066553122638
2024-12-06 00:00:00-05:00,EXPD,121.64,119.28,120.63533065987826,120.90484131959424,121.00044335353124
2024-12-09 00:00:00-05:00,EXPD,121.47,120.64,120.63577535893748,120.90220608258336,120.98630832005942
2024-12-10 00:00:00-05:00,EXPD,121.08,121.1,120.67998722951486,120.90417418126412,120.990766817312
2024-12-11 00:00:00-05:00,EXPD,121.2,120.4,120.65332177908488,120.89915752274409,120.9675994911429
2024-12-12 00:00:00-05:00,EXPD,120.45,119.75,120.56729113345774,120.88772311953271,120.91985049149025
2024-12-13 00:00:00-05:00,EXPD,119.28,118.51,120.371358644557,120.86406418301995,120.8253465506475
2024-12-16 00:00:00-05:00,EXPD,120.64,117.78,120.12456258317063,120.83337697721876,120.70592119572015
2024-12-17 00:00:00-05:00,EXPD,121.1,115.92,119.72412805144009,120.78448765406236,120.51823801157427
2024-12-18 00:00:00-05:00,EXPD,120.4,114.33,119.21040157035056,120.7202638963105,120.27556201112039
2024-12-19 00:00:00-05:00,EXPD,119.75,112.74,118.59417284936478,120.64085828540195,119.98004977539017
2024-12-20 00:00:00-05:00,EXPD,118.51,111.48,117.91663257799671,120.54970546664174,119.64671449008075
2024-12-23 00:00:00-05:00,EXPD,117.78,110.5,117.2102866181875,120.44970839732193,119.28801980419524
2024-12-24 00:00:00-05:00,EXPD,115.92,111.19,116.63692598788393,120.35757199535853,118.97045040010916
2024-12-26 00:00:00-05:00,EXPD,114.33,111.27,116.12579017951403,120.26714839341467,118.66847195304605
2024-12-27 00:00:00-05:00,EXPD,112.74,111.42,115.67761968622698,120.17911706611702,118.38421815096582
2024-12-30 00:00:00-05:00,EXPD,111.48,110.8,115.21308447801488,120.08579251819546,118.08679783132011
2024-12-31 00:00:00-05:00,EXPD,110.5,110.77,114.7899335753468,119.9930980652781,117.79986458303306
2025-01-02 00:00:00-05:00,EXPD,111.19,110.02,114.33565418721852,119.89386325865843,117.49477185428667
2025-01-03 00:00:00-05:00,EXPD,111.27,111.28,114.04463950272152,119.80815317648273,117.25105531098131
2025-01-06 00:00:00-05:00,EXPD,111.42,111.11,113.76515002627185,119.72160438865704,117.01022961251147
2025-01-07 00:00:00-05:00,EXPD,110.8,111.4,113.5398976428174,119.63880235493907,116.79022060809926
2025-01-08 00:00:00-05:00,EXPD,110.77,112.89,113.47800262921574,119.57165009270088,116.63727078033067
2025-01-10 00:00:00-05:00,EXPD,110.02,109.09,113.06009761690947,119.46735506690287,116.34129937718045
2025-01-13 00:00:00-05:00,EXPD,111.28,110.58,112.82389784387047,119.37892367320235,116.11536606827141
2025-01-14 00:00:00-05:00,EXPD,111.11,111.24,112.67305043016852,119.29793935804611,115.92417524206469
2025-01-15 00:00:00-05:00,EXPD,111.4,111.45,112.55656943681913,119.21985040920984,115.7487173894347
2025-01-16 00:00:00-05:00,EXPD,112.89,111.21,112.42832472855065,119.1401504051381,115.57072847220198
2025-01-17 00:00:00-05:00,EXPD,109.09,110.35,112.23038904011726,119.05268622200241,115.36599402231171
2025-01-21 00:00:00-05:00,EXPD,110.58,112.74,112.27892341724895,118.98987342377353,115.263013864574
2025-01-22 00:00:00-05:00,EXPD,111.24,112.32,112.28283547274904,118.9235065240345,115.14760155615934
2025-01-23 00:00:00-05:00,EXPD,111.45,114.3,112.47494638010627,118.87750148399435,115.11436227944722
2025-01-24 00:00:00-05:00,EXPD,111.21,112.99,112.52399910581043,118.818919379676,115.03105395476302
2025-01-27 00:00:00-05:00,EXPD,110.35,115.32,112.79028490525705,118.78410426147028,115.0423851722233
2025-01-28 00:00:00-05:00,EXPD,112.74,114.19,112.92359110475638,118.73839178125665,115.00895830272435
2025-01-29 00:00:00-05:00,EXPD,112.32,114.3,113.05467766620815,118.6942286789556,114.98115601634301
2025-01-30 00:00:00-05:00,EXPD,114.3,113.74,113.11994645990261,118.6449328712048,114.93248323138839
2025-01-31 00:00:00-05:00,EXPD,112.99,113.58,113.16376108276903,118.59453552920277,114.87944467329473
2025-02-03 00:00:00-05:00,EXPD,115.32,110.78,112.9367362177434,118.5167789567729,114.7186821370871
2025-02-04 00:00:00-05:00,EXPD,114.19,112.45,112.89038038748213,118.45641299700402,114.62971421014251
2025-02-05 00:00:00-05:00,EXPD,114.3,111.81,112.78748701724574,118.39027953434727,114.51913718229379
2025-02-06 00:00:00-05:00,EXPD,113.74,110.72,112.59058349179377,118.31395834495079,114.37015141043914
2025-02-07 00:00:00-05:00,EXPD,113.58,110.39,112.38100411162293,118.23511298828461,114.21406704140232
2025-02-10 00:00:00-05:00,EXPD,110.78,112.5,112.39233705337313,118.17804718740616,114.14684872605321
2025-02-11 00:00:00-05:00,EXPD,112.45,112.39,112.3921144768614,118.12045467807874,114.07795269758054
2025-02-12 00:00:00-05:00,EXPD,111.81,111.04,112.26334166954126,118.05000239272474,113.95881729767542
2025-02-13 00:00:00-05:00,EXPD,110.72,112.74,112.30873770101353,117.99716654802101,113.91102054090383
2025-02-14 00:00:00-05:00,EXPD,110.39,113.65,112.43647696758367,117.9539111594835,113.90078444126056
2025-02-18 00:00:00-05:00,EXPD,112.5,118.03,112.96919344686142,117.95466826237421,114.06271446317191
2025-02-19 00:00:00-05:00,EXPD,112.39,116.27,113.28355597573176,117.93790539409189,114.14927468030243
2025-02-20 00:00:00-05:00,EXPD,111.04,117.26,113.66226493042397,117.9311600667875,114.27126390852587
2025-02-21 00:00:00-05:00,EXPD,112.74,116.4,113.92300160371693,117.91592464323737,114.35474375525034
2025-02-24 00:00:00-05:00,EXPD,113.65,116.55,114.17319192717245,117.90233335325492,114.4408322354366
2025-02-25 00:00:00-05:00,EXPD,118.03,118.48,114.5833641245846,117.90808128008821,114.59923097130184
2025-02-26 00:00:00-05:00,EXPD,116.27,117.4,114.85161516033845,117.90302574496296,114.70906505085863
2025-02-27 00:00:00-05:00,EXPD,117.26,117.05,115.06098514506813,117.89453792660512,114.80086642141319
2025-02-28 00:00:00-05:00,EXPD,116.4,117.36,115.27993894077592,117.88921914126577,114.90122460096562
2025-03-03 00:00:00-05:00,EXPD,116.55,118.55,115.59137332736869,117.89579407518353,115.0443138323003
2025-03-04 00:00:00-05:00,EXPD,118.48,118.13,115.83314729619072,117.89812448239564,115.1653211329944
2025-03-05 00:00:00-05:00,EXPD,117.4,118.09,116.04808564893446,117.90003369152605,115.2800144218966
2025-03-06 00:00:00-05:00,EXPD,117.05,120.74,116.49493463475022,117.92829206275465,115.49413150339085
2025-03-07 00:00:00-05:00,EXPD,117.36,126.48,117.4458932409645,118.01338368402078,115.92494987580689
2025-03-10 00:00:00-04:00,EXPD,118.55,122.15,117.89390340849168,118.05454404537382,116.16906948852035
2025-03-11 00:00:00-04:00,EXPD,118.13,117.44,117.85067451244485,118.0484291792507,116.21890990073524
2025-03-12 00:00:00-04:00,EXPD,118.09,117.1,117.77918170173582,118.0389920729895,116.25346245364759
2025-03-13 00:00:00-04:00,EXPD,120.74,116.49,117.6564024920467,118.02357921654185,116.26273843585749
2025-03-14 00:00:00-04:00,EXPD,126.48,115.15,117.41769749280415,117.99498638851657,116.21910163445132
2025-03-17 00:00:00-04:00,EXPD,122.15,116.9,117.36839296967995,117.98409100156616,116.2458035311395
2025-03-18 00:00:00-04:00,EXPD,117.44,117.2,117.35235554399614,117.97628910105307,116.28322300050658
2025-03-19 00:00:00-04:00,EXPD,117.1,116.4,117.26165501599651,117.96060463238588,116.2878024906828
2025-03-20 00:00:00-04:00,EXPD,116.49,115.67,117.11006882399684,117.9378125464915,116.26357494202857
2025-03-21 00:00:00-04:00,EXPD,115.15,116.3,117.03291941218762,117.92151590423786,116.26500337567451
2025-03-24 00:00:00-04:00,EXPD,116.9,117.87,117.11264137293166,117.9210033081758,116.32794441976571
2025-03-25 00:00:00-04:00,EXPD,117.2,118.32,117.22762790884293,117.92497342451236,116.40606424644157
2025-03-26 00:00:00-04:00,EXPD,116.4,119.17,117.41261572704836,117.93736174864657,116.51445388383603
2025-03-27 00:00:00-04:00,EXPD,115.67,120.28,117.68569994351995,117.96067158199337,116.66212235897972
2025-03-28 00:00:00-04:00,EXPD,116.3,119.73,117.88039518699424,117.97827683988399,116.78243128607855
2025-03-31 00:00:00-04:00,EXPD,117.87,120.25,118.10607183585192,118.00088105043241,116.918414372899
2025-04-01 00:00:00-04:00,EXPD,118.32,122.24,118.4997792800565,118.04306133848782,117.12710400533433
2025-04-02 00:00:00-04:00,EXPD,119.17,121.89,118.82265744386065,118.08133933511978,117.31388424041927
2025-04-03 00:00:00-04:00,EXPD,120.28,110.66,118.0452614968263,118.00749516263103,117.05294760354009
2025-04-04 00:00:00-04:00,EXPD,119.73,108.98,117.18190325903332,117.9176693401173,116.73636142300911
2025-04-07 00:00:00-04:00,EXPD,120.25,105.66,116.08457913912538,117.79570248101166,116.30199430838131
2025-04-08 00:00:00-04:00,EXPD,122.24,102.84,114.82319064968488,117.6468895210016,115.77407296295459
2025-04-09 00:00:00-04:00,EXPD,121.89,109.93,114.35717249257203,117.57010455064338,115.54489363107402
2025-04-10 00:00:00-04:00,EXPD,110.66,108.26,113.77648939804136,117.47746669441808,115.25921152789465
2025-04-11 00:00:00-04:00,EXPD,108.98,110.15,113.43110945537076,117.40455657805572,115.05885029150663
2025-04-14 00:00:00-04:00,EXPD,105.66,112.05,113.29957522152593,117.35127740812482,114.94085616242793
2025-04-15 00:00:00-04:00,EXPD,102.84,110.03,112.98818710519012,117.27842887670069,114.74827356782292
2025-04-16 00:00:00-04:00,EXPD,109.93,105.48,112.27312166660059,117.16103157444496,114.38481185928084
2025-04-17 00:00:00-04:00,EXPD,108.26,106.7,111.7423481745434,117.05694170803258,114.08344668832866
2025-04-21 00:00:00-04:00,EXPD,110.15,104.79,111.08021977696784,116.93488258655962,113.7189977985903
2025-04-22 00:00:00-04:00,EXPD,112.05,107.11,110.70210360773281,116.83712256082272,113.45982141433186
2025-04-23 00:00:00-04:00,EXPD,110.03,107.09,110.35809374032968,116.74013626668518,113.21002449612277
2025-04-24 00:00:00-04:00,EXPD,105.48,110.98,110.41732290791732,116.68282147796195,113.12257255509836
2025-04-25 00:00:00-04:00,EXPD,106.7,108.58,110.24233977382995,116.602196388629,112.94443245489843
2025-04-28 00:00:00-04:00,EXPD,104.79,108.69,110.09449789060805,116.52346806635408,112.77759196647105
2025-04-29 00:00:00-04:00,EXPD,107.11,108.36,109.92930761531204,116.44223952838041,112.60435306582512
2025-04-30 00:00:00-04:00,EXPD,107.09,109.91,109.92746879480613,116.37724212013782,112.49869216128296
2025-05-01 00:00:00-04:00,EXPD,110.98,109.61,109.89723367149126,116.3099063776489,112.38541011574246
2025-05-02 00:00:00-04:00,EXPD,108.58,112.59,110.15368760753971,116.27289238384145,112.39343324845845
2025-05-05 00:00:00-04:00,EXPD,108.69,111.77,110.30762212110736,116.22808748449975,112.36898488577381
2025-05-06 00:00:00-04:00,EXPD,108.36,106.18,109.91451525243046,116.12810651450474,112.12627959613563
2025-05-07 00:00:00-04:00,EXPD,109.91,107.99,109.73122808553232,116.04713033028081,111.96407255314992
2025-05-08 00:00:00-04:00,EXPD,109.61,110.24,109.77968255357686,115.98934793893474,111.8964618647911
2025-05-09 00:00:00-04:00,EXPD,112.59,109.1,109.71495088180764,115.9207972131742,111.78679669362283
2020-05-12 00:00:00-04:00,FANG,111.77,40.87,40.87,40.87,40.87
2020-05-13 00:00:00-04:00,FANG,106.18,37.79,40.57666666666666,40.83935323383084,40.74921568627451
2020-05-14 00:00:00-04:00,FANG,107.99,38.18,40.348412698412695,40.812892007623574,40.64846212995002
2020-05-15 00:00:00-04:00,FANG,110.24,38.78,40.199040060468626,40.79266422645319,40.575189105246096
2020-05-18 00:00:00-04:00,FANG,109.1,43.44,40.50770291185257,40.81900587594122,40.687534630530564
2020-05-19 00:00:00-04:00,FANG,40.87,41.84,40.634588348818994,40.829165021454244,40.73272935090191
2020-05-20 00:00:00-04:00,FANG,37.79,43.66,40.922722791788615,40.85733253367858,40.84752427831752
2020-05-21 00:00:00-04:00,FANG,38.18,42.89,41.110082525903984,40.87755808060715,40.92762136544233
2020-05-22 00:00:00-04:00,FANG,38.78,42.94,41.28436038057979,40.89807989075037,41.00653817464067
2020-05-26 00:00:00-04:00,FANG,43.44,44.9,41.62870701100076,40.93789999133992,41.15922295210574
2020-05-27 00:00:00-04:00,FANG,41.84,44.3,41.88311586709593,40.97135372276937,41.28239067947415
2020-05-28 00:00:00-04:00,FANG,43.66,43.02,41.99139054642013,40.991738262841324,41.35053222145555
2020-05-29 00:00:00-04:00,FANG,42.89,42.58,42.04744858961821,41.00754186221604,41.39874664414357
2020-06-01 00:00:00-04:00,FANG,42.94,43.73,42.20769158108315,41.03463099791538,41.49016834437324
2020-06-02 00:00:00-04:00,FANG,44.9,45.61,42.53172095431332,41.080157057637614,41.651730370084096
2020-06-03 00:00:00-04:00,FANG,44.3,47.58,43.01250943485491,41.14483211179048,41.88421153204158
2020-06-04 00:00:00-04:00,FANG,43.02,47.68,43.45703234582111,41.209858657941815,42.111497354314466
2020-06-05 00:00:00-04:00,FANG,42.58,52.21,44.29064831288577,41.319312800648866,42.50751706590998
2020-06-08 00:00:00-04:00,FANG,43.73,59.82,45.76963418784903,41.50339924044341,43.18643796528606
2020-06-09 00:00:00-04:00,FANG,45.61,53.92,46.54585950329198,41.62694750670765,43.607361966647396
2020-06-10 00:00:00-04:00,FANG,47.58,50.17,46.891015741073694,41.71195300415335,43.86472032089652
2020-06-11 00:00:00-04:00,FANG,47.68,44.36,46.6499666228762,41.73830173048019,43.88414305341038
2020-06-12 00:00:00-04:00,FANG,52.21,46.96,46.679493611173704,41.79025892719183,44.00476489445311
2020-06-15 00:00:00-04:00,FANG,59.82,48.12,46.81668469582383,41.85324142542873,44.166146663298086
2020-06-16 00:00:00-04:00,FANG,53.92,49.97,47.1170004390787,41.93400519233989,44.393748754933455
2020-06-17 00:00:00-04:00,FANG,50.17,46.55,47.06300039726168,41.97993548893352,44.478307627289006
2020-06-18 00:00:00-04:00,FANG,44.36,46.59,47.01795274037962,42.02580677760085,44.56111909288552
2020-06-19 00:00:00-04:00,FANG,46.96,46.73,46.990528669867274,42.07261467036104,44.6461732461057
2020-06-22 00:00:00-04:00,FANG,48.12,46.09,46.90476403464182,42.11258865374054,44.70279390312116
2020-06-23 00:00:00-04:00,FANG,49.97,46.31,46.84811984086641,42.154353940768,44.76582159319484
2020-06-24 00:00:00-04:00,FANG,46.55,41.9,46.37687033221247,42.151823055785236,44.6534364326774
2020-06-25 00:00:00-04:00,FANG,46.59,43.62,46.11431125295414,42.16643178159832,44.612909513748875
2020-06-26 00:00:00-04:00,FANG,46.73,41.13,45.639614943148985,42.15611902755257,44.4763248269352
2020-06-29 00:00:00-04:00,FANG,46.09,41.43,45.238699234277654,42.148893962601804,44.35686110823186
2020-06-30 00:00:00-04:00,FANG,46.31,41.82,44.91310883101311,42.1456213858595,44.25737635888944
2020-07-01 00:00:00-04:00,FANG,41.9,39.6,44.40709846615472,42.120291819831046,44.074734148736916
2020-07-02 00:00:00-04:00,FANG,43.62,41.56,44.135946231282844,42.11471677684765,43.976117123296255
2020-07-06 00:00:00-04:00,FANG,41.13,42.88,44.016332304494,42.12233153528698,43.933132138068956
2020-07-07 00:00:00-04:00,FANG,41.43,40.12,43.645253037399335,42.10240783841846,43.783597544419194
2020-07-08 00:00:00-04:00,FANG,41.82,40.23,43.3199908433613,42.0837769146531,43.64424077797138
2020-07-09 00:00:00-04:00,FANG,39.6,37.5,42.765706001136415,42.03816719410929,43.40329015922741
2020-07-10 00:00:00-04:00,FANG,41.56,38.93,42.40040066769485,42.00724015735199,43.2278670157283
2020-07-13 00:00:00-04:00,FANG,42.88,37.1,41.89560060410487,41.95841189707983,42.98755850530758
2020-07-14 00:00:00-04:00,FANG,40.12,39.28,41.646495784666314,41.93176103243227,42.84216405411905
2020-07-15 00:00:00-04:00,FANG,40.23,39.9,41.480162852793335,41.91154450474638,42.72678507160458
2020-07-16 00:00:00-04:00,FANG,37.5,39.51,41.29252829538444,41.887648539525024,42.60063663742401
2020-07-17 00:00:00-04:00,FANG,38.93,39.02,41.07609702915735,41.85911472321134,42.460219514387774
2020-07-20 00:00:00-04:00,FANG,37.1,38.58,40.83837350257094,41.82648671601521,42.308054043235316
2020-07-21 00:00:00-04:00,FANG,39.28,42.11,40.95948078804037,41.829307743716555,42.3002872180104
2020-07-22 00:00:00-04:00,FANG,39.9,41.7,41.03000642727462,41.828021099500475,42.276746542794314
2020-07-23 00:00:00-04:00,FANG,39.51,41.07,41.033815338962754,41.82047860099799,42.22942314895924
2020-07-24 00:00:00-04:00,FANG,39.02,40.73,41.00488054477582,41.80962806765473,42.17062224115692
2020-07-27 00:00:00-04:00,FANG,38.58,40.05,40.91393954051146,41.79211933066314,42.087460584640965
2020-07-28 00:00:00-04:00,FANG,42.11,38.88,40.7202310128437,41.76314301891525,41.96167781661583
2020-07-29 00:00:00-04:00,FANG,41.7,40.76,40.72401853543001,41.75316149633898,41.91455319635639
2020-07-30 00:00:00-04:00,FANG,41.07,39.51,40.60839772253192,41.73084148145004,41.820256992577704
2020-07-31 00:00:00-04:00,FANG,40.73,39.86,40.53712174895745,41.71222614332616,41.743384169339365
2020-08-03 00:00:00-04:00,FANG,40.05,40.01,40.48691967762817,41.69528856976073,41.67540831956135
2020-08-04 00:00:00-04:00,FANG,38.88,41.07,40.54245113690168,41.68906679294719,41.651666816833455
2020-08-05 00:00:00-04:00,FANG,40.76,41.63,40.64602721910152,41.68847906366413,41.650817137741946
2020-08-06 00:00:00-04:00,FANG,39.51,40.73,40.654024626806134,41.67894195855305,41.61470666175207
2020-08-07 00:00:00-04:00,FANG,39.86,42.01,40.783165138538884,41.68223606841819,41.6302083612912
2020-08-10 00:00:00-04:00,FANG,40.01,44.67,41.153339887249466,41.71196506276229,41.749415876534684
2020-08-11 00:00:00-04:00,FANG,41.07,44.45,41.46730751703523,41.73920919149102,41.85532113627842
2020-08-12 00:00:00-04:00,FANG,41.63,44.57,41.76280203922235,41.76737626421251,41.96177913093417
2020-08-13 00:00:00-04:00,FANG,40.73,44.58,42.03110660691546,41.79536257004124,42.06445445913283
2020-08-14 00:00:00-04:00,FANG,42.01,45.51,42.36242978720922,41.8323241365085,42.19957389210802
2020-08-17 00:00:00-04:00,FANG,44.67,45.08,42.6212459979512,41.86463931922981,42.31253177869202
2020-08-18 00:00:00-04:00,FANG,44.45,44.49,42.799222569574894,41.89076231107827,42.39792268933155
2020-08-19 00:00:00-04:00,FANG,44.57,43.3,42.84691565818681,41.904784576639685,42.43329827014208
